,dust_av,age,mass,tauGyr
55,0.20713356840417796,0.7620769108722769,8.877634832924954,0.7333662692679733
56,0.06660302993655524,0.7803648326896627,7.594956829963312,0.23765728820695556
57,0.08843031895934239,2.056795937954086,8.532224601794852,7.000039380208774
58,0.10935243686556256,4.040442654095909,8.04601592917573,2.3083098729625737
59,0.4652677993778365,0.5460120356959062,9.217033640622518,0.9491386238809848
60,0.001,0.3432571320850288,7.211461686753785,0.8135459324073134
61,0.18822481754631812,0.7470454294294531,8.792168564537603,0.6910633738045143
62,0.11085798399110887,1.2728792556971238,7.830213964442429,0.4671252163127973
63,0.001,0.4385815794833927,8.340050207067904,0.09016040990355446
64,0.01537710770443366,0.7249943567376346,8.146125225484147,0.1612869739126529
65,0.5327981182506365,0.14271574099913972,9.141641460832787,0.031181278466641493
66,0.20423522115846512,0.8285024275263441,7.894909551762858,0.2036102504280428
67,0.001,0.2596561232905497,7.933392405895081,0.18682287823388274
68,0.001,0.7083120137129256,8.305826691763476,0.5171974027735468
69,0.001,0.7742268394615989,8.331302736044151,0.3404481975669845
70,1.392704452996091,0.21194453515894948,9.989954701210557,0.08065742086351241
71,0.12707432071055202,1.3880975716669808,8.242888074534559,0.3565500519657501
72,0.8942851905172157,1.9067881927857275,11.310307519618847,0.35078574512061456
73,0.1367605706883478,0.8824235022565973,8.79694549143811,0.3283295750048845
74,0.9534896163602292,0.387546849005142,9.045309643557284,0.15377438483626796
75,0.5837198619125463,0.18561219581880828,9.031934267299542,0.056291441356826635
76,0.02154575422204133,0.5163226944223138,8.252743317852845,0.18637671337870446
77,0.07556453569725458,0.5994683678635434,8.382280120734974,0.3995836887041797
78,0.11180627498601166,0.3713023846724959,8.12306186038345,0.09436656817234472
79,0.4321205498452833,0.06260418314117354,7.3825194967747825,0.015122926987679697
80,0.0834376011670362,0.5521950502431111,8.24394146798721,0.37626265131590303
81,0.009459021995123195,0.602527098921981,8.454506949195236,0.26893349433041697
82,0.37787143229626896,0.43486515284470223,8.788780067122055,0.13038507762219095
83,0.8866152865819229,0.06739171842922544,7.588149624133374,0.03959911402209538
84,0.0020236772795838914,1.416559488042156,7.907695616532577,0.547504382269185
85,0.08108239591659372,2.203456745503121,8.069555489713624,0.616108080836054
86,1.6331358698750926,0.38445487389522814,10.202970542922948,0.14542702430754328
87,0.02762879163960073,0.453664909188834,8.161528570474957,0.1431598223282023
88,0.4178573612438482,0.18597527772640016,8.06824826980603,0.09307086362366936
89,0.7087532725997312,0.09869358256467696,9.67548423717917,0.0400530805963973
90,0.017795543370632643,0.7157808621789303,8.183437331266294,0.9414738129889856
91,0.04173082268754888,0.3352880349879985,8.437262634198369,0.19057930364638015
92,0.001,0.7308364292336317,8.229413673193699,0.2065984459842584
93,0.3239576366530413,0.2982292471205147,8.913412485448701,0.2280904581382692
94,0.0626049826967016,0.4722816875796162,8.816066343386819,0.3728206758970063
95,0.06825616662319745,2.0006050517226592,7.703261737783032,2.5723848964714824
96,0.001,0.9520870068605208,8.413467336783638,0.31024460108154583
97,0.11349963646834355,0.6762859286650121,9.065773125206832,0.20362549618930603
98,0.001,0.7957032694537616,8.409269090643647,1.5939867337504146
99,0.001,1.7376055792123877,8.41576191340862,0.8585546028989856
100,0.001,0.3670458427953736,7.417586710082957,0.04620723872095184
101,1.0523916593927507,0.18175482460174228,7.88558513016156,0.011214702496093493
102,0.266290327212407,2.8504987638867463,8.809080206536098,2.9005517643022265
103,0.0227568965772418,0.7073574909213929,8.577648805343651,0.22640491261763696
104,0.0005375601310975582,1.6980402638471528,8.559618595385327,0.6102577867113927
105,0.001,0.3084565919873116,7.6505237510205975,0.18925751048913692
106,0.4780687235140596,0.9686003360530744,9.431340824425783,1.098863083827364
107,0.11787848578437175,1.0655163321080638,8.149957789987377,0.8269290822562556
108,0.001,0.459743655231049,8.000888475270829,0.15416757136403414
109,0.10335450479989396,0.06863738280029724,8.287386250798518,0.025530035430030767
110,0.053970957020936274,0.6990608880742273,8.29054560460081,1.6292597557296518
111,0.3920734546037753,1.0838044077903752,8.63483021159805,0.3927930534859521
112,1.3928305696991343,0.08643199371745923,8.21293470106546,0.025391003900333598
113,0.10500555298166857,2.106219529950862,8.937614214050912,3.1059656764409738
114,0.001,1.3301410294845002,8.538449674378395,1.2314622353364315
115,0.7951180312739853,0.3615714640294404,9.026797424214145,0.05810671393735368
116,0.11306097322703312,0.6752237187849329,8.528233689849062,0.24803392324831103
117,0.07130330249581948,0.547003527364556,8.210390414665339,0.16386083526303094
118,0.3115592037456929,0.595075035388049,9.409703862361706,0.13722712919557464
119,0.13944722158932266,0.5683098720802794,8.164679020024844,0.3452917367097945
120,0.001,0.8844727891794147,8.408179755327142,0.04514078327339228
121,0.001,2.6042773424967187,8.90820491563365,4.006203444358117
122,0.14277333656623553,0.4793651307791372,7.864976469877845,0.13709966642685129
123,0.03320649474255223,1.0453699355007091,8.084803413722776,0.33552060546961665
124,0.10557460537281688,0.413529859515186,8.160766097779472,0.13909941709246595
125,0.5537180585407462,0.10184118208765347,8.214458425036359,0.011189078441106
126,0.001,0.8656911182043543,7.341544282779919,3.3169470728885937
127,0.001,0.7418763753417382,7.9773575542836035,0.2834815086475866
128,0.13902041833652445,0.1107630590670423,7.588087249991527,0.012688993352416682
129,0.001,2.4958066050747267,7.968157278142108,0.09022003309215723
130,0.04430688431385161,0.8392109469529779,8.322141860926731,1.3141402794173038
131,0.708453129926661,0.1404157730172944,9.688753557106756,0.030653112800629007
132,0.30220165450539505,1.4118605237798874,8.840531172111842,1.1548837304466255
133,0.001,0.628756386529093,8.35804235587896,0.35154195367419505
134,0.1188243680310206,0.7183616823947957,8.909246343730294,0.909369512245248
135,0.26588839173520984,0.34664837659685643,7.795003929044161,0.014675108093135126
136,0.001,1.0163252663886335,8.218791377747444,1.3908517272895935
137,0.001,0.355957475310509,8.492056308404228,0.25190725890407656
138,0.0426220018421113,0.7325601843697671,8.155159985781502,0.44458211802281145
139,0.23385296534302016,0.7528129972084368,8.047891740949334,0.4209948969858801
140,0.001,0.2529044285844676,7.774436942594145,0.012848009453770324
141,0.001,1.96736707931458,7.828879288307773,0.9016215877639256
142,0.001,0.5476223161326115,7.6942643500567165,0.3903029145661337
143,0.08708133166229115,0.8560029921339943,8.648652137363683,0.5552348778801691
144,0.07713007400929021,0.6119723179365509,7.527053596043991,0.1659969425596397
145,0.07475201428743591,0.5746559032764396,8.374167002719101,0.35755207151722235
146,0.22658679809373256,1.07275334737881,8.325887827162214,0.2958760121611028
147,0.03617102582878316,0.13558948170977547,7.066943029686669,6.998177623935742
148,0.12018885402235935,0.41331535723711216,7.228265291960133,0.19664624383315946
149,0.001,0.3436163014170238,7.50338627060628,0.1502071219713408
150,0.001,0.6092819892223789,8.487055949600936,0.21492921615893232
151,0.013023323809370735,0.27878315028427203,7.4224348140901135,0.5882784793276616
152,0.001,1.5846311179205166,7.810544488026752,0.6946142330840425
153,0.0395287158863868,0.4631188897813194,7.9377463702058115,0.13456344705870274
154,0.4384307306584489,0.2934632562699414,8.062028409125363,0.12643368669004648
155,1.2286788294672215,0.3818607185241187,10.012131838066956,0.17492259231120155
156,0.001,0.9962320639120602,8.01482922394472,0.3360896201842721
157,0.1087527066128727,1.093385811498155,9.28848424355097,0.4088802954555222
158,0.3799576038171157,0.6598141639056812,8.82481240055137,0.2578201180276374
159,0.06023812944646693,1.6998538028531098,7.818761292261001,0.6398548922263178
160,0.001,0.42678817621524495,8.136592012008558,0.16513857315697267
161,0.10252646278391886,0.4008148371033119,8.680096838609938,0.4508691795275319
162,1.1238941263918378,1.1006478659336574,9.793037082259591,0.011130915627889986
163,0.2873497432995614,0.06643890449176967,7.713568907520315,0.01201395816802286
164,0.08629941895247589,0.5090717244212962,7.959490772552932,0.0741511208910153
165,0.001,0.5553342072418812,8.624226326938635,0.4792412159149096
166,0.09614655728899242,0.11559152559730357,7.570198071656469,0.054233176827359036
167,0.001,0.4728122921901698,8.215424661733671,0.2485674187814968
168,0.5180568999272708,0.10556676049265888,7.778307894590916,0.020834627782075867
169,0.001,0.3052955748625673,7.75159717182608,0.011573541719509393
170,0.053678634498279636,0.3242873300196321,8.168576361307256,0.16878777408755047
171,0.5580751912479698,0.08454185220228773,7.7784687101971235,0.02406098782635752
172,0.0465097560519067,0.1797324981439008,8.102147966132723,0.09424835495552293
173,0.1749938692764499,1.0771198369305337,8.884267792426797,0.6160531917576684
174,0.03248344189453859,1.135979710606554,8.288274738782658,0.3181593326243452
175,0.02139410245164039,0.3510639284531503,7.394512762357117,0.15493191305000392
176,0.1794845029987891,0.7540358184049417,8.666879847456167,0.3131769700363044
177,0.01945467416033404,1.2992214756044598,7.7767284097438445,0.6589814441783474
178,0.02252057223004149,0.7611419359168373,7.9724643631873,0.13464867972621386
179,0.2745468629399023,1.5373201894552049,8.941281705114177,1.1809442296387638
180,0.10947016554541283,1.076354247092765,7.89523306851079,0.1457950770406378
181,0.050901439633425236,0.7116059502749673,8.480864435778905,0.15272396354996084
182,0.001,0.3785153784453121,7.64651485287968,0.08793177599199127
183,0.7260726156309685,0.95585008251371,8.359390176900312,0.011150854971034805
184,0.08244898225258736,1.1246038755397278,8.427222099997437,0.6244781018607812
185,0.001,0.2361345061788231,7.7852316310761545,0.10248357357771612
186,0.001,0.4811986627565296,7.493735057762978,0.2974640572079932
187,0.0009399871825118525,0.2906459931979454,7.6327299111457245,0.08980579174514336
188,0.66819980414025,1.15244172194172,9.624613669273982,0.6897481018360508
189,0.12431525304219933,0.4086505296679439,8.199558936617322,0.1827103378043228
190,0.020632505053982415,0.2772498591700955,7.915597230648755,0.13555738702750367
191,1.1177703848006697,0.1987893055556702,8.673096988249274,0.016098198941023847
192,0.004166209064672211,0.6745106655730787,8.507556178413273,0.2627892903774479
193,0.15630568459264196,1.6504072801212892,7.800263734308488,0.7167288362534537
194,0.0938259883959861,0.3835470471455029,7.82453034223917,0.062419976981022765
195,0.013097769447929366,0.6757431521241924,7.920279941411279,0.12672813119736806
196,0.001,0.37274097385860544,7.9255827563349195,0.34681529658893684
197,0.2309450682867125,0.2901543006805364,7.724157810996269,0.17193140334430698
198,0.001,1.9139056936586731,7.93888703752149,0.5042562380081193
199,0.0844768105066779,1.9366235494711528,7.9592234781471385,0.6366808990046627
200,0.001,0.7187944198516691,8.165838083721733,0.2352994815369225
201,0.001,1.195490071560492,7.7588809059166515,0.6038592672895496
202,0.12324226969033822,2.151677795171889,10.406912485937944,0.2394616405687281
203,0.001,3.3618178873820113,8.895723066033824,4.288203422990964
204,0.6319418903867263,0.34630325850808563,7.309147774931601,0.4743493293472528
205,0.012992663650967006,1.3996616158164867,8.006682006276199,1.0155649463487262
206,0.001,1.021190207211882,7.83296781842528,0.3535614670753084
207,0.2624855568577356,0.8140102393392302,8.998322975159818,0.6490791086196217
208,0.2714559076852595,1.2433306622584346,8.398163547742538,0.8403157049820036
209,0.20172768056863924,0.7035137764313513,8.919625161669922,0.17572953877018185
210,0.001,0.3461271233265831,7.268241019161757,0.17404261679270655
211,0.001,0.6541886250281531,7.682279100817759,0.08919928406776413
212,0.001,1.0395326021554014,8.907145626953973,0.22705596475221435
213,0.07522630555091997,0.27902769424672824,7.70253500679025,0.1963257728727265
214,0.0457225136990328,1.092757589088613,7.770487471960182,0.3669587948649589
215,2.502816660175038,0.06823396231742271,10.753839653353548,0.013014672933156531
216,0.02378530620511854,2.033223081428224,8.169702227550466,1.0870028686424291
217,0.0511869539933178,1.0099588868491784,7.735115059803742,0.4394700102603816
218,0.12245062751115306,0.9338878390428802,7.985078900823206,0.5968472961387423
219,0.6365472202570048,0.06197351875655738,7.1029499442345765,0.4483250857456071
220,0.35687852413033294,1.1486827503904764,9.056398804935856,6.457012180333426
221,0.130941698991943,0.09450037815042583,6.844296286367596,9.506042319366165
222,0.5600261085083799,0.1654316773365273,8.570308113489851,0.08567279976988514
223,0.06752967419135121,0.5719633405372971,8.009308094162446,0.3011484643874408
224,0.001,1.8240408443426428,8.761824586244089,2.4068873334741
225,0.001,1.5940031271381851,8.60720681268584,0.4653239531369098
226,0.07537386107311919,0.5231839211736853,8.03785597974259,0.30522258357621296
227,0.004781918936016203,0.4715090833416397,7.860180010266378,0.0982716973068798
228,0.02967169951049163,0.06864141963483217,7.0875379630444275,0.030481393534847287
229,0.001,1.0131429418468725,8.618111018163631,0.3686587475624749
230,0.001,0.2998889008369296,7.603257093761562,0.018800359015804617
231,0.001,0.6639410971674933,8.41043528401404,0.2416268606399673
232,0.0033271744114637862,0.8741026358936098,9.827286000177972,0.2728924270826214
233,0.001,1.3681532424842124,8.621302018197571,8.769679993149602
234,0.3127527449325259,0.3670632616009979,9.0005959275735,0.8792255815299488
235,0.020905731751338783,1.2900495717069855,8.14475231511535,0.7026902672569534
236,0.4250734360644698,1.2771190117562785,7.867518504860934,0.013043548679979628
237,0.001,0.4147200810777871,7.670220659536258,0.10877349643060356
238,0.11467936598502708,1.7394145012792894,7.901589851759784,0.7115156366563109
239,0.12713738170395567,0.5304107340787547,8.434415967834926,0.1511558815085366
240,0.5032249087264667,1.2088470786222372,9.181044532145048,0.3986205272743665
241,0.11970908264244287,0.800588032055289,7.842887860144522,0.32835747756945466
242,0.05907108191259425,0.6764731077878471,7.688693710768594,0.2339426801426589
243,0.001,0.4542048879166213,7.686909596705989,0.09244903788485702
244,0.14584987768729366,0.12860220874544998,7.9579721483282695,0.014350169387948634
245,0.001,1.355404136596034,7.667257034151134,2.458285891145401
246,0.047034596383344285,0.33324375071870505,8.303797011046154,0.07236701497211613
247,0.001,0.6551252491161491,8.182635430371416,2.6799905408109708
248,0.061707261258014415,0.13350886807836154,7.796353940969765,0.0202100827440474
249,0.001,0.4527589235333185,7.5501063587811625,0.07147877108610225
250,0.050561844221044365,1.7241577314967005,8.089208226297924,0.8228154337280511
251,0.001,0.19297643222125965,6.682716326723725,0.4670933401701174
252,0.4853463061176278,1.6852055008904254,9.523997263929802,0.2673794155251993
253,0.6251282514586681,0.2538246143829562,8.22953282028612,0.6310468941911055
254,0.4334899934942946,0.8954909243183723,8.261688921395393,0.5548206181134878
255,0.05442563551022626,0.2784631201481865,7.698413582963064,0.06482556054996054
256,0.05341700958889265,0.3796871399917732,7.533806668637707,0.03187135525463985
257,0.22487359603706555,4.9575459256936005,8.705505809330546,6.5135476989403305
258,1.1486325973455591,0.4362854256538802,8.295348261009721,0.011762219751156142
259,0.7959080149421901,0.07050577056994367,7.7650961721008835,0.01006445762476132
260,0.05207674176039033,1.8382338875920083,9.063631156446453,0.8122390743503987
261,0.001,3.8311686964210576,8.55127383830312,6.1509190428896865
262,0.6656685772826272,0.07857230253481777,7.557948135778086,0.459508541085176
263,0.8079165765975507,1.507180147668924,9.73807614321222,0.03100782801331993
264,0.023455510620820342,0.4361060194092216,8.432302463907263,0.5307359256957288
265,0.001,1.7365423721458466,7.908188042705778,0.560701112894981
266,0.35272929363564504,1.9456467539907072,10.712988359439645,0.18079821002658208
267,0.001,0.5428100786711137,8.052910032496515,0.25291714306528285
268,0.4362071502782972,1.6254715267046784,8.88916447629869,4.87775951690653
269,2.796363243878049,0.14898800236061832,10.4239429138051,0.016640678064959873
270,0.15975579958843555,0.8674896002299641,7.859938405878129,0.21425500771021466
271,0.4242176851882701,0.6704499432865204,7.896967720287836,0.20618372673438928
272,0.37114739906421856,0.2611672420374114,9.818890031602704,0.08982591249109563
273,0.5887759393991638,0.27989499026553544,9.171782376206462,0.5650862252154988
274,0.001,2.480475649629941,8.116306550673439,9.36471552975195
275,0.02561854864470149,1.2243479713310534,8.179694575620992,0.4741545223386983
276,0.06705989683541327,1.1288159671671538,7.7221394240527905,0.6106469213158877
277,0.02343282432858076,0.16714970973775586,7.322577174619175,0.1548951320276332
278,0.5068652970622646,0.4189396870628551,7.958852207279074,0.09033739900684676
279,0.7955577684345623,0.3192515739446937,9.787378751216588,0.1260466548721027
280,0.10852871179545134,0.2835819234567069,7.316491078978852,0.03156254558710617
281,0.14627830804384145,0.8599042092409137,8.895384096633347,0.3641089836465791
282,0.07203578097926122,0.5068631886719298,8.720264022352492,0.38607819732712345
283,0.001,0.3488398971057239,7.701824976472003,0.04903055752035949
284,1.7608248353606344,0.08869814608027972,10.254111228172329,0.01804632365489106
285,0.001,0.535630627439204,8.654069480916004,0.24261044388788394
286,0.12218624062722165,1.1353223117845377,8.941602070862167,0.7389362885300255
287,0.09768711102294624,1.6295035820198909,8.289533763078243,0.7771164508877006
288,0.18673785840446455,0.6734071273280506,7.851612278775674,0.15773348471136986
289,0.001,1.5163104878608131,8.367728074506562,0.3601689787795193
290,0.055672377173878886,0.9461289951497116,8.298080337042789,0.41708520507678376
291,0.001,0.6283174823238498,7.806848504939268,0.03198367678887345
292,0.1061869142698504,1.0228017402359642,8.725153399353948,1.1721990361893695
293,0.07916535013737963,1.3046877305929856,8.715364273309412,4.4240050994054565
294,0.4499365629556669,0.06965715007740589,7.569560042913464,0.011975288175966436
295,0.001,1.4750095454873569,7.91062427190956,4.539476303343596
296,0.6474563095762074,1.1917144425424395,8.62885879209003,0.4381026981191169
297,0.9565216487544708,0.3068861479480566,8.922509895859534,0.12911341600884266
298,0.001,0.5802336089426295,7.791800435074425,1.9369501845527657
299,0.001,1.0282593425071558,7.930807112460397,0.2784825334181689
300,0.17208346722628567,0.6970940735894271,8.884402609697624,0.4588731604752662
301,0.4023614893438177,0.256041416931883,7.854707472741492,0.0971498795411316
302,0.001,0.06801966934053699,6.929584543843122,0.01265332399675026
303,0.1837110670296173,1.0119946156069708,7.8449931676992755,0.15364150263951273
304,0.061425803025545386,0.564360883127929,8.090002925867383,0.2294810743038175
305,0.001,0.842847113662322,7.563130359429666,0.4645372875033346
306,0.001,0.8130312032676402,8.4005430966223,0.15008174813395414
307,0.2493376064670197,0.16029261706214226,7.825702276951917,0.011662183446087772
308,0.3125403553597751,0.6909294500695903,8.797795270751001,0.448827237006026
309,1.3984594442571887,1.1243365217627443,9.98235006329984,0.9309586816520375
310,0.001,0.8700584436653587,7.654773417717331,0.018567416476297983
311,0.2744675507773348,0.4218658683865675,8.177737863251865,0.6294508612238016
312,0.001,0.7539135843235933,8.243199316580288,0.6445052654974633
313,0.14510622104275264,0.9504092467237945,8.200705730593521,0.8187580964993108
314,0.001,1.744886595309228,9.044065596525304,0.5373904182542537
315,0.001,0.4121805930785855,7.619218512496248,0.09110896589273453
316,0.001,0.6149076114984955,7.629147749706151,0.3492947215057439
317,0.001,0.5957154343960163,8.232860348716121,0.41457256095074185
318,0.15152214233073655,0.6470393129547048,8.299940045421511,1.054907225326656
319,0.007167047463192636,0.8617085102441161,8.027305208336026,0.20507046787761465
320,0.0002645232365144756,0.7511002653164649,7.669571617927085,0.13585402178361725
321,0.18727620869857656,0.7107771553052668,9.022219971170184,0.455084663141591
322,0.0756320250235673,0.7087624595725442,8.053714720513318,0.2753708886830908
323,0.4778216293779535,0.4880535702590786,8.953993848058587,5.06516897295721
324,0.03480807650003048,1.0602236746296156,8.451521678011934,7.83669955010317
325,0.001,0.3984109786570283,7.808468247786611,0.29045473751078243
326,0.3169559612150978,0.6182058909149224,9.084015301639043,0.5575563699231052
327,1.243508162329939,0.1120626706103823,7.6091553008978465,0.011467325070870742
328,0.10331295135754227,0.5316239314060556,7.814080565020138,0.2654935926644853
329,0.16806651078546694,0.1859528446087893,8.19773146875644,0.019192475717439383
330,0.001,0.3573633818472611,8.277950907393812,0.10862580003532657
331,0.2405491224115035,0.8495145691413015,9.116560337462523,1.260212364474373
332,0.001,0.6975681774918285,8.138874684303534,0.2311744547496624
333,0.04445785781024995,0.8952260323121299,8.792926131996445,1.1859364360146631
334,0.04359964785938432,3.00576639975864,7.5116181520365775,9.160515536071076
335,0.11619302246246445,1.0305155022259354,9.14119254194838,0.43002878449936094
336,0.3781959663386154,0.7493935546325448,7.979065755722593,1.0036220177160713
337,0.001,0.2760574798170009,7.368956011908512,0.0646238709436009
338,1.1146241230565086,4.292209281686829,8.85087830467455,9.540612532770536
339,0.4295928268173165,1.40687221880074,10.5543228076565,0.014938165308989556
340,0.027368161349032628,0.34977554434048513,7.35702602504453,0.1506328669972423
341,0.001,0.3968123412721487,8.303952681200219,0.09356155175701693
342,0.001,0.3230893325256439,7.373662162567181,0.08438049302735022
343,0.06575674746378207,3.0381411299444245,9.63188356701823,1.5083596023197456
344,0.06652528394100701,0.5016156217567636,7.860746196020586,0.2510771280499529
345,0.2410814130337185,0.43081589784939983,8.091331416859909,0.6499434222961628
346,0.7046876288413195,0.651853678072813,8.565834988505411,0.19942320411213466
347,0.13767554734096768,0.8389908825081149,8.248593533744003,0.2946199745181384
348,0.114567038058913,1.4297779040659317,7.685245582384049,0.7396657182959872
349,0.11125436944979444,0.8930332667232734,8.275058887454673,0.3432120818102637
350,0.001,1.0905063747704369,8.086720961432606,0.5216579651063673
351,0.007660771094388356,0.7424521362397383,8.06453161448403,0.1292211741304625
352,0.6687118163069588,0.8762731548403571,9.104475009985352,0.2081427640403944
353,0.042629146203761285,1.2926627684217789,7.890964841063492,1.6400303175858164
354,0.04470188991515397,0.8554590652643608,8.372235843828317,1.1897620792822683
355,0.09616586190479193,3.5209045445429616,8.589597808614572,6.775822496352855
356,0.3687085328800503,0.1431865296284941,9.24277091858673,0.09328579370538558
357,0.001,0.8611647684480461,8.157237186626222,0.3885276819439304
358,0.06897609560085015,0.5252421092039943,7.876607899020496,0.4641787522875074
359,0.001,0.6917241513385776,7.955340381453376,0.2383156455947799
360,0.004165778113558706,0.7527203050466255,8.03077562786098,0.40579528257675945
361,0.1423036077079971,1.7121507992755232,8.876860730457391,0.6144399335609655
362,0.023231713332886,0.4723272215552703,7.5349149956870916,0.21379335207375136
363,0.08602875747681556,0.6188332257867671,7.699684937460387,0.1805062480110046
364,0.020721907412425442,0.267197311153372,7.926044199903357,0.010267706469194941
365,0.11520163416707092,1.0786178633861732,8.65684985858551,0.5003613918528813
366,0.001,0.36128082445076704,7.667737810937967,0.11004872000579012
367,0.001,0.4936154374599143,8.239706064908615,0.3081305397352391
368,0.001,0.4590315756392793,7.796073528807702,0.08928235166449125
369,0.018554612982459424,1.686002075485478,8.69456877866938,0.4816756649942806
370,0.08248606124795974,0.7855685923429292,7.901640876196373,0.16051468468100386
371,0.001,1.229592052039047,8.081179532604594,0.4392635110412487
372,0.10146040957852892,0.789929351712696,7.901622482600218,0.8482989255429455
373,0.08462177164972894,1.4240096652058984,7.906394914257067,1.7394126858608283
374,0.06752316687705792,0.3186836955621469,8.07639522283795,0.16293511377673206
375,0.024318605533292903,0.9517524464129392,9.300801208014118,0.32857293438510515
376,0.017255182585153062,0.4138406252166588,8.273505155266825,0.17695752391442204
377,0.001,0.10158495387709564,7.4918909490937615,0.018244822184480643
378,0.001,0.5154864885830166,8.034181687585663,0.2742146370671352
379,0.001,1.107315889726024,7.87034280721544,0.36568249058882063
380,0.6554081776034768,0.13189690289419825,7.613602745327512,0.010525228079488195
381,0.001,1.7848541592750324,8.21268323423707,8.398758861648892
382,0.8310913422039379,0.33938914440103096,7.90728841161448,0.014480040185853096
383,0.11797627643846788,0.2951219683292357,8.162028420040079,0.09079700633484283
384,0.001,0.2985392322891948,8.532221294300017,0.11410566621297814
385,0.2728527330336643,1.0941145654313624,9.287051431786605,1.0582301635468236
386,0.10826413203775936,2.4496168578132,8.763913646596512,1.4830095941948942
387,0.0837498089886776,1.896653805584664,8.436699318598162,1.2091678910307462
388,0.6321850531415891,0.35016399892257866,9.379394341063456,0.09541186566934357
389,0.3395342936676288,3.081090321334856,10.677472556163067,0.5899996365706124
390,0.0307411040652181,0.33581931925993,7.5463912591044755,0.09910843400904976
391,0.001,1.1350556863288623,8.998647249530396,0.3409560138458605
392,2.4571320956918745,0.11580643257433465,10.01699119562523,0.1606206453677651
393,0.15659053338527698,0.7976169558390114,8.698574065425996,0.5123937176321421
